lineage,selection_hash,window,selector,captured_regret_tokens,three_stream_mean_regret_tokens,three_stream_mean_paired_diff_vs_learned_tokens
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002a3e3aaacaa45ce574d41a2327eb41a07230a111c51b8527c9b6a14d999c7,600,lfu,77533,77548.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002a3e3aaacaa45ce574d41a2327eb41a07230a111c51b8527c9b6a14d999c7,600,lru,48984,53635.666666666664,-23912.333333333332
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002a3e3aaacaa45ce574d41a2327eb41a07230a111c51b8527c9b6a14d999c7,600,next_use,48984,53635.666666666664,-23912.333333333332
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002a3e3aaacaa45ce574d41a2327eb41a07230a111c51b8527c9b6a14d999c7,end,count,68462,62191.0,-24001.666666666668
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002a3e3aaacaa45ce574d41a2327eb41a07230a111c51b8527c9b6a14d999c7,end,learned,28194,86192.66666666667,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002a3e3aaacaa45ce574d41a2327eb41a07230a111c51b8527c9b6a14d999c7,end,lfu,28194,86192.66666666667,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002a3e3aaacaa45ce574d41a2327eb41a07230a111c51b8527c9b6a14d999c7,end,lru,68462,62191.0,-24001.666666666668
"toolagent_trace|l1=0.02,l2x4|pi3|s=2",0002a3e3aaacaa45ce574d41a2327eb41a07230a111c51b8527c9b6a14d999c7,end,next_use,68462,62191.0,-24001.666666666668
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001c57c19a76df15382308f86ca05e423d921cbf290050a483a4bf5d4596fd6,600,count,47818,68949.33333333333,10348.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001c57c19a76df15382308f86ca05e423d921cbf290050a483a4bf5d4596fd6,600,learned,47415,58601.333333333336,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001c57c19a76df15382308f86ca05e423d921cbf290050a483a4bf5d4596fd6,600,lfu,47415,58601.333333333336,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001c57c19a76df15382308f86ca05e423d921cbf290050a483a4bf5d4596fd6,600,lru,47818,68949.33333333333,10348.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001c57c19a76df15382308f86ca05e423d921cbf290050a483a4bf5d4596fd6,600,next_use,47818,68949.33333333333,10348.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001c57c19a76df15382308f86ca05e423d921cbf290050a483a4bf5d4596fd6,end,count,63859,79154.66666666667,-11256.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001c57c19a76df15382308f86ca05e423d921cbf290050a483a4bf5d4596fd6,end,learned,69994,90410.66666666667,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001c57c19a76df15382308f86ca05e423d921cbf290050a483a4bf5d4596fd6,end,lfu,69994,90410.66666666667,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001c57c19a76df15382308f86ca05e423d921cbf290050a483a4bf5d4596fd6,end,lru,63859,79154.66666666667,-11256.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001c57c19a76df15382308f86ca05e423d921cbf290050a483a4bf5d4596fd6,end,next_use,63859,79154.66666666667,-11256.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001e8cd89466917fee2ddca54afe0b7793f71c15448863b204a53f1b300d26a,600,count,68291,49760.333333333336,6445.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001e8cd89466917fee2ddca54afe0b7793f71c15448863b204a53f1b300d26a,600,learned,52609,43315.333333333336,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001e8cd89466917fee2ddca54afe0b7793f71c15448863b204a53f1b300d26a,600,lfu,52609,43315.333333333336,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001e8cd89466917fee2ddca54afe0b7793f71c15448863b204a53f1b300d26a,600,lru,68291,49760.333333333336,6445.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001e8cd89466917fee2ddca54afe0b7793f71c15448863b204a53f1b300d26a,600,next_use,68291,49760.333333333336,6445.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001e8cd89466917fee2ddca54afe0b7793f71c15448863b204a53f1b300d26a,end,count,83404,65812.66666666667,20088.666666666668
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001e8cd89466917fee2ddca54afe0b7793f71c15448863b204a53f1b300d26a,end,learned,70570,45724.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001e8cd89466917fee2ddca54afe0b7793f71c15448863b204a53f1b300d26a,end,lfu,70570,45724.0,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001e8cd89466917fee2ddca54afe0b7793f71c15448863b204a53f1b300d26a,end,lru,83404,65812.66666666667,20088.666666666668
"toolagent_trace|l1=0.02,l2x4|pi3|s=3",0001e8cd89466917fee2ddca54afe0b7793f71c15448863b204a53f1b300d26a,end,next_use,83404,65812.66666666667,20088.666666666668
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0001eba6e88bc719d0942d89a94677b4e3d2eaa2b8c1877adbe4210633691217,600,count,90565,82758.66666666667,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0001eba6e88bc719d0942d89a94677b4e3d2eaa2b8c1877adbe4210633691217,600,learned,90565,82758.66666666667,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0001eba6e88bc719d0942d89a94677b4e3d2eaa2b8c1877adbe4210633691217,600,lfu,90565,82758.66666666667,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0001eba6e88bc719d0942d89a94677b4e3d2eaa2b8c1877adbe4210633691217,600,lru,90565,82758.66666666667,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0001eba6e88bc719d0942d89a94677b4e3d2eaa2b8c1877adbe4210633691217,600,next_use,90565,82758.66666666667,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0001eba6e88bc719d0942d89a94677b4e3d2eaa2b8c1877adbe4210633691217,end,count,112179,118184.66666666667,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0001eba6e88bc719d0942d89a94677b4e3d2eaa2b8c1877adbe4210633691217,end,learned,112179,118184.66666666667,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0001eba6e88bc719d0942d89a94677b4e3d2eaa2b8c1877adbe4210633691217,end,lfu,112179,118184.66666666667,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0001eba6e88bc719d0942d89a94677b4e3d2eaa2b8c1877adbe4210633691217,end,lru,112179,118184.66666666667,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0001eba6e88bc719d0942d89a94677b4e3d2eaa2b8c1877adbe4210633691217,end,next_use,112179,118184.66666666667,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0003a5fb4ffe97f9da7665122de8cde7c8d98f12afb0a90b9a20137144530860,600,count,42816,37071.0,-38434.333333333336
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0003a5fb4ffe97f9da7665122de8cde7c8d98f12afb0a90b9a20137144530860,600,learned,55252,75505.33333333333,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0003a5fb4ffe97f9da7665122de8cde7c8d98f12afb0a90b9a20137144530860,600,lfu,55252,75505.33333333333,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0003a5fb4ffe97f9da7665122de8cde7c8d98f12afb0a90b9a20137144530860,600,lru,42816,37071.0,-38434.333333333336
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0003a5fb4ffe97f9da7665122de8cde7c8d98f12afb0a90b9a20137144530860,600,next_use,42816,37071.0,-38434.333333333336
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0003a5fb4ffe97f9da7665122de8cde7c8d98f12afb0a90b9a20137144530860,end,count,80749,42910.666666666664,-20178.666666666668
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0003a5fb4ffe97f9da7665122de8cde7c8d98f12afb0a90b9a20137144530860,end,learned,109406,63089.333333333336,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0003a5fb4ffe97f9da7665122de8cde7c8d98f12afb0a90b9a20137144530860,end,lfu,109406,63089.333333333336,0.0
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0003a5fb4ffe97f9da7665122de8cde7c8d98f12afb0a90b9a20137144530860,end,lru,80749,42910.666666666664,-20178.666666666668
"toolagent_trace|l1=0.02,l2x4|pi3|s=4",0003a5fb4ffe97f9da7665122de8cde7c8d98f12afb0a90b9a20137144530860,end,next_use,80749,42910.666666666664,-20178.666666666668
