trace,l1_fraction,l2_multiplier,policy,seed,replicate,window,selector,decisions,mean_regret_tokens,median_regret_tokens,p90_regret_tokens,max_regret_tokens,zero_regret_rate,regret_ge_512_rate,constant_q_decisions,mean_q_range_tokens,mean_spearman
conversation_trace,0.02,4,pi3,4,0,600,count,8,55867.5,63106.5,89980.9,99216,0.0,1.0,0,105408.5,0.047066002447998086
conversation_trace,0.02,4,pi3,4,0,600,learned,8,78121.125,72597.0,114186.4,129844,0.0,1.0,0,105408.5,-0.037645012581081265
conversation_trace,0.02,4,pi3,4,0,600,lfu,8,64938.0,56835.5,100602.9,129844,0.0,1.0,0,105408.5,0.08168467595954142
conversation_trace,0.02,4,pi3,4,0,600,lru,8,61309.125,71320.5,89980.9,99216,0.0,1.0,0,105408.5,-0.13592987595930847
conversation_trace,0.02,4,pi3,4,0,600,next_use,8,55867.5,63106.5,89980.9,99216,0.0,1.0,0,105408.5,0.0406500747627998
conversation_trace,0.02,4,pi3,4,0,end,count,8,85505.0,50044.0,157400.0,208969,0.0,1.0,0,163508.625,0.11796567562592719
conversation_trace,0.02,4,pi3,4,0,end,learned,8,144221.125,149491.5,159879.8,162845,0.0,1.0,0,163508.625,-0.019362745098039213
conversation_trace,0.02,4,pi3,4,0,end,lfu,8,124437.375,141836.5,153203.6,158609,0.0,1.0,0,163508.625,0.0976827549694847
conversation_trace,0.02,4,pi3,4,0,end,lru,8,87791.5,61560.5,157400.0,208969,0.0,1.0,0,163508.625,-0.1737428825307295
conversation_trace,0.02,4,pi3,4,0,end,next_use,8,85505.0,50044.0,157400.0,208969,0.0,1.0,0,163508.625,0.10416899868111139
conversation_trace,0.02,4,pi3,4,1,600,count,2,32839.0,32839.0,47291.8,50905,0.0,1.0,0,79724.5,0.3755770189576794
conversation_trace,0.02,4,pi3,4,1,600,learned,2,35546.5,35546.5,58694.1,64481,0.0,1.0,0,79724.5,0.17647058823529413
conversation_trace,0.02,4,pi3,4,1,600,lfu,2,62682.5,62682.5,64121.3,64481,0.0,1.0,0,79724.5,0.28891959050946137
conversation_trace,0.02,4,pi3,4,1,600,lru,2,32839.0,32839.0,47291.8,50905,0.0,1.0,0,79724.5,-0.014438544660974745
conversation_trace,0.02,4,pi3,4,1,600,next_use,2,32839.0,32839.0,47291.8,50905,0.0,1.0,0,79724.5,0.36578830575308696
conversation_trace,0.02,4,pi3,4,1,end,count,2,73027.0,73027.0,89323.8,93398,0.0,1.0,0,133272.5,0.3760507369541612
conversation_trace,0.02,4,pi3,4,1,end,learned,2,78605.5,78605.5,84847.5,86408,0.0,1.0,0,133272.5,0.0784313725490196
conversation_trace,0.02,4,pi3,4,1,end,lfu,2,93933.0,93933.0,112437.0,117063,0.0,1.0,0,133272.5,0.2516576827030646
conversation_trace,0.02,4,pi3,4,1,end,lru,2,73027.0,73027.0,89323.8,93398,0.0,1.0,0,133272.5,0.06171832004021938
conversation_trace,0.02,4,pi3,4,1,end,next_use,2,73027.0,73027.0,89323.8,93398,0.0,1.0,0,133272.5,0.38075856065043756
conversation_trace,0.02,4,pi3,4,2,600,count,2,9194.0,9194.0,10030.8,10240,0.0,1.0,0,106138.0,0.15188468812187225
conversation_trace,0.02,4,pi3,4,2,600,learned,2,46936.0,46936.0,48239.2,48565,0.0,1.0,0,106138.0,-0.02023298970118568
conversation_trace,0.02,4,pi3,4,2,600,lfu,2,26215.5,26215.5,41488.700000000004,45307,0.0,1.0,0,106138.0,-0.15135524502156522
conversation_trace,0.02,4,pi3,4,2,600,lru,2,9194.0,9194.0,10030.8,10240,0.0,1.0,0,106138.0,0.09093807631067156
conversation_trace,0.02,4,pi3,4,2,600,next_use,2,9194.0,9194.0,10030.8,10240,0.0,1.0,0,106138.0,0.13341372153934156
conversation_trace,0.02,4,pi3,4,2,end,count,2,73590.5,73590.5,111411.7,120867,0.0,1.0,0,146711.0,-0.00826717830073151
conversation_trace,0.02,4,pi3,4,2,end,learned,2,123192.5,123192.5,149384.1,155932,0.0,1.0,0,146711.0,-0.02940199385396779
conversation_trace,0.02,4,pi3,4,2,end,lfu,2,96091.0,96091.0,100601.4,101729,0.0,1.0,0,146711.0,-0.04061727055100833
conversation_trace,0.02,4,pi3,4,2,end,lru,2,73590.5,73590.5,111411.7,120867,0.0,1.0,0,146711.0,-0.05800889968378946
conversation_trace,0.02,4,pi3,4,2,end,next_use,2,73590.5,73590.5,111411.7,120867,0.0,1.0,0,146711.0,-0.01949930496581401
toolagent_trace,0.0025,1,pi0,0,0,600,count,8,22410.5,22004.5,37424.1,50176,0.125,0.875,0,48046.25,0.21250822594238564
toolagent_trace,0.0025,1,pi0,0,0,600,learned,8,12332.75,9406.5,24985.6,27136,0.125,0.875,0,48046.25,0.1783868036851922
toolagent_trace,0.0025,1,pi0,0,0,600,lfu,8,12332.75,9406.5,24985.6,27136,0.125,0.875,0,48046.25,0.035250213713074206
toolagent_trace,0.0025,1,pi0,0,0,600,lru,8,20888.0,22004.5,37424.1,50176,0.125,0.875,0,48046.25,-0.1146966211823981
toolagent_trace,0.0025,1,pi0,0,0,600,next_use,8,22410.5,22004.5,37424.1,50176,0.125,0.875,0,48046.25,0.1879044303624423
toolagent_trace,0.0025,1,pi0,0,0,end,count,8,33045.0,33697.5,56574.799999999996,71811,0.0,1.0,0,58652.375,0.018763654551314145
toolagent_trace,0.0025,1,pi0,0,0,end,learned,8,29580.0,30654.5,38052.3,39936,0.0,1.0,0,58652.375,-0.016016744761695977
toolagent_trace,0.0025,1,pi0,0,0,end,lfu,8,29580.0,30654.5,38052.3,39936,0.0,1.0,0,58652.375,-0.08160027246834797
toolagent_trace,0.0025,1,pi0,0,0,end,lru,8,32722.125,33697.5,56574.799999999996,71811,0.125,0.875,0,58652.375,-0.09897254562462694
toolagent_trace,0.0025,1,pi0,0,0,end,next_use,8,33045.0,33697.5,56574.799999999996,71811,0.0,1.0,0,58652.375,-0.06348715693070357
toolagent_trace,0.0025,1,pi0,0,1,600,count,2,13633.5,13633.5,21568.3,23552,0.0,1.0,0,45175.5,-0.33905335004571585
toolagent_trace,0.0025,1,pi0,0,1,600,learned,2,13431.5,13431.5,17518.300000000003,18540,0.0,1.0,0,45175.5,0.024442406251954263
toolagent_trace,0.0025,1,pi0,0,1,600,lfu,2,13431.5,13431.5,17518.300000000003,18540,0.0,1.0,0,45175.5,-0.027347654566364718
toolagent_trace,0.0025,1,pi0,0,1,600,lru,2,13633.5,13633.5,21568.3,23552,0.0,1.0,0,45175.5,-0.02694588009594115
toolagent_trace,0.0025,1,pi0,0,1,600,next_use,2,13633.5,13633.5,21568.3,23552,0.0,1.0,0,45175.5,-0.42133051227704654
toolagent_trace,0.0025,1,pi0,0,1,end,count,2,16651.5,16651.5,29972.7,33303,0.5,0.5,0,41216.0,0.11954437930921738
toolagent_trace,0.0025,1,pi0,0,1,end,learned,2,4608.0,4608.0,7065.6,7680,0.0,1.0,0,41216.0,-0.025918896563349003
toolagent_trace,0.0025,1,pi0,0,1,end,lfu,2,4608.0,4608.0,7065.6,7680,0.0,1.0,0,41216.0,0.08377179347083034
toolagent_trace,0.0025,1,pi0,0,1,end,lru,2,16651.5,16651.5,29972.7,33303,0.5,0.5,0,41216.0,-0.11398611897089456
toolagent_trace,0.0025,1,pi0,0,1,end,next_use,2,16651.5,16651.5,29972.7,33303,0.5,0.5,0,41216.0,0.013531010748203731
toolagent_trace,0.0025,1,pi0,0,2,600,count,2,40192.0,40192.0,61696.0,67072,0.0,1.0,0,53248.0,-0.09421415534249736
toolagent_trace,0.0025,1,pi0,0,2,600,learned,2,19146.0,19146.0,30776.4,33684,0.0,1.0,0,53248.0,-0.022062524666252345
toolagent_trace,0.0025,1,pi0,0,2,600,lfu,2,19146.0,19146.0,30776.4,33684,0.0,1.0,0,53248.0,-0.05973396387809755
toolagent_trace,0.0025,1,pi0,0,2,600,lru,2,40192.0,40192.0,61696.0,67072,0.0,1.0,0,53248.0,-0.025860553236514844
toolagent_trace,0.0025,1,pi0,0,2,600,next_use,2,40192.0,40192.0,61696.0,67072,0.0,1.0,0,53248.0,-0.3116833739827577
toolagent_trace,0.0025,1,pi0,0,2,end,count,2,36417.5,36417.5,49062.7,52224,0.0,1.0,0,62529.5,0.12353918892206972
toolagent_trace,0.0025,1,pi0,0,2,end,learned,2,19467.5,19467.5,21419.9,21908,0.0,1.0,0,62529.5,0.07552189166979224
toolagent_trace,0.0025,1,pi0,0,2,end,lfu,2,19467.5,19467.5,21419.9,21908,0.0,1.0,0,62529.5,-0.20719793840920042
toolagent_trace,0.0025,1,pi0,0,2,end,lru,2,36417.5,36417.5,49062.7,52224,0.0,1.0,0,62529.5,0.12547716899491324
toolagent_trace,0.0025,1,pi0,0,2,end,next_use,2,36417.5,36417.5,49062.7,52224,0.0,1.0,0,62529.5,0.001972514977103816
toolagent_trace,0.0025,1,pi0,1,0,600,count,8,18950.25,19777.5,32159.199999999997,47212,0.25,0.75,0,53376.0,0.09186815190487449
toolagent_trace,0.0025,1,pi0,1,0,600,learned,8,24140.125,22838.0,36794.0,46188,0.0,1.0,0,53376.0,0.020837195712642156
toolagent_trace,0.0025,1,pi0,1,0,600,lfu,8,21755.75,22070.0,36794.0,46188,0.0,1.0,0,53376.0,0.08804416837539944
toolagent_trace,0.0025,1,pi0,1,0,600,lru,8,22662.25,21825.5,34950.799999999996,47212,0.125,0.875,0,53376.0,0.0968776332842763
toolagent_trace,0.0025,1,pi0,1,0,600,next_use,8,18950.25,19777.5,32159.199999999997,47212,0.25,0.75,0,53376.0,0.18201023292844393
toolagent_trace,0.0025,1,pi0,1,0,end,count,8,19756.875,19331.0,35031.799999999996,38508,0.25,0.75,0,62982.0,-0.03498816285231601
toolagent_trace,0.0025,1,pi0,1,0,end,learned,8,19753.75,16741.0,35685.5,40687,0.0,1.0,0,62982.0,0.06789102218832259
toolagent_trace,0.0025,1,pi0,1,0,end,lfu,8,18521.375,16015.0,35685.5,40687,0.0,1.0,0,62982.0,0.02139653025576474
toolagent_trace,0.0025,1,pi0,1,0,end,lru,8,22188.875,19521.5,35031.799999999996,38508,0.125,0.875,0,62982.0,0.05230945790895009
toolagent_trace,0.0025,1,pi0,1,0,end,next_use,8,19756.875,19331.0,35031.799999999996,38508,0.25,0.75,0,62982.0,0.07827078639692558
toolagent_trace,0.0025,1,pi0,1,1,600,count,2,27713.5,27713.5,34214.7,35840,0.0,1.0,0,63553.5,0.39557050343297623
toolagent_trace,0.0025,1,pi0,1,1,600,learned,2,27671.5,27671.5,38302.3,40960,0.0,1.0,0,63553.5,0.39928653538087766
toolagent_trace,0.0025,1,pi0,1,1,600,lfu,2,20801.5,20801.5,36928.3,40960,0.0,1.0,0,63553.5,0.3093267182469506
toolagent_trace,0.0025,1,pi0,1,1,600,lru,2,24641.5,24641.5,28685.1,29696,0.0,1.0,0,63553.5,-0.03695986380261048
toolagent_trace,0.0025,1,pi0,1,1,600,next_use,2,27713.5,27713.5,34214.7,35840,0.0,1.0,0,63553.5,0.2743394470385444
toolagent_trace,0.0025,1,pi0,1,1,end,count,2,24963.0,24963.0,29673.4,30851,0.0,1.0,0,54807.5,0.5735414056646779
toolagent_trace,0.0025,1,pi0,1,1,end,learned,2,12121.0,12121.0,13111.4,13359,0.0,1.0,0,54807.5,0.5248229226960163
toolagent_trace,0.0025,1,pi0,1,1,end,lfu,2,5507.0,5507.0,9807.800000000001,10883,0.0,0.5,0,54807.5,0.5037532693474681
toolagent_trace,0.0025,1,pi0,1,1,end,lru,2,33667.0,33667.0,45340.600000000006,48259,0.0,1.0,0,54807.5,-0.09525918046385162
toolagent_trace,0.0025,1,pi0,1,1,end,next_use,2,24963.0,24963.0,29673.4,30851,0.0,1.0,0,54807.5,0.4320737495520274
toolagent_trace,0.0025,1,pi0,1,2,600,count,2,16116.0,16116.0,19111.2,19860,0.0,1.0,0,43520.0,-0.06633320433074658
toolagent_trace,0.0025,1,pi0,1,2,600,learned,2,25153.5,25153.5,35750.7,38400,0.0,1.0,0,43520.0,-0.2390439918336611
toolagent_trace,0.0025,1,pi0,1,2,600,lfu,2,29249.5,29249.5,36569.9,38400,0.0,1.0,0,43520.0,-0.01261012358550763
toolagent_trace,0.0025,1,pi0,1,2,600,lru,2,22570.0,22570.0,30728.4,32768,0.0,1.0,0,43520.0,-0.07226096869704653
toolagent_trace,0.0025,1,pi0,1,2,600,next_use,2,16116.0,16116.0,19111.2,19860,0.0,1.0,0,43520.0,-0.07411383379864603
toolagent_trace,0.0025,1,pi0,1,2,end,count,2,5608.5,5608.5,10095.300000000001,11217,0.5,0.5,0,50486.0,0.06986160751612794
toolagent_trace,0.0025,1,pi0,1,2,end,learned,2,19575.5,19575.5,24995.9,26351,0.0,1.0,0,50486.0,-0.18152406708558197
toolagent_trace,0.0025,1,pi0,1,2,end,lfu,2,23415.5,23415.5,25763.9,26351,0.0,1.0,0,50486.0,-0.03316963124878508
toolagent_trace,0.0025,1,pi0,1,2,end,lru,2,21022.5,21022.5,28866.9,30828,0.0,1.0,0,50486.0,-0.10507437820090101
toolagent_trace,0.0025,1,pi0,1,2,end,next_use,2,5608.5,5608.5,10095.300000000001,11217,0.5,0.5,0,50486.0,0.057006934899505646
toolagent_trace,0.0025,1,pi0,2,0,600,count,8,20608.0,24320.0,37402.8,38912,0.25,0.75,0,52539.75,0.33069011909919677
toolagent_trace,0.0025,1,pi0,2,0,600,learned,8,19819.375,15104.0,35026.399999999994,50796,0.125,0.875,0,52539.75,0.06811556901071396
toolagent_trace,0.0025,1,pi0,2,0,600,lfu,8,21035.375,18944.0,35026.399999999994,50796,0.125,0.875,0,52539.75,0.15797314958097977
toolagent_trace,0.0025,1,pi0,2,0,600,lru,8,25957.0,20682.0,59084.799999999996,69120,0.25,0.75,0,52539.75,-0.010073541376417503
toolagent_trace,0.0025,1,pi0,2,0,600,next_use,8,20608.0,24320.0,37402.8,38912,0.25,0.75,0,52539.75,0.352666529519776
toolagent_trace,0.0025,1,pi0,2,0,end,count,8,25506.125,26368.0,46579.5,58749,0.25,0.75,0,57792.0,0.31065212904702794
toolagent_trace,0.0025,1,pi0,2,0,end,learned,8,20782.25,16896.0,37785.59999999999,65024,0.125,0.875,0,57792.0,0.19034196203860837
toolagent_trace,0.0025,1,pi0,2,0,end,lfu,8,22638.25,21504.0,37785.59999999999,65024,0.125,0.875,0,57792.0,0.14474332731281458
toolagent_trace,0.0025,1,pi0,2,0,end,lru,8,33943.5,22408.5,79880.09999999999,98708,0.25,0.75,0,57792.0,0.06551424919486656
toolagent_trace,0.0025,1,pi0,2,0,end,next_use,8,25506.125,26368.0,46579.5,58749,0.25,0.75,0,57792.0,0.3309242261797634
toolagent_trace,0.0025,1,pi0,2,1,600,count,2,5376.0,5376.0,9676.800000000001,10752,0.5,0.5,0,38656.0,-0.1326972492797647
toolagent_trace,0.0025,1,pi0,2,1,600,learned,2,10496.0,10496.0,16435.2,17920,0.0,1.0,0,38656.0,0.07412966723260167
toolagent_trace,0.0025,1,pi0,2,1,600,lfu,2,10496.0,10496.0,16435.2,17920,0.0,1.0,0,38656.0,-0.04468198804910881
toolagent_trace,0.0025,1,pi0,2,1,600,lru,2,23040.0,23040.0,29184.0,30720,0.0,1.0,0,38656.0,0.25753172135422836
toolagent_trace,0.0025,1,pi0,2,1,600,next_use,2,5376.0,5376.0,9676.800000000001,10752,0.5,0.5,0,38656.0,-0.08082483178638794
toolagent_trace,0.0025,1,pi0,2,1,end,count,2,14336.0,14336.0,14745.6,14848,0.0,1.0,0,47550.5,-0.05471228747690038
toolagent_trace,0.0025,1,pi0,2,1,end,learned,2,14080.0,14080.0,25344.0,28160,0.5,0.5,0,47550.5,0.00368226693082474
toolagent_trace,0.0025,1,pi0,2,1,end,lfu,2,14080.0,14080.0,25344.0,28160,0.5,0.5,0,47550.5,-0.04357099335629697
toolagent_trace,0.0025,1,pi0,2,1,end,lru,2,32190.5,32190.5,35005.3,35709,0.0,1.0,0,47550.5,0.24166288670878738
toolagent_trace,0.0025,1,pi0,2,1,end,next_use,2,14336.0,14336.0,14745.6,14848,0.0,1.0,0,47550.5,0.07935505034281524
toolagent_trace,0.0025,1,pi0,2,2,600,count,2,24832.0,24832.0,35686.4,38400,0.0,1.0,0,59446.0,0.06475366461017779
toolagent_trace,0.0025,1,pi0,2,2,600,learned,2,9014.0,9014.0,16225.2,18028,0.5,0.5,0,59446.0,0.22909074872063484
toolagent_trace,0.0025,1,pi0,2,2,600,lfu,2,9014.0,9014.0,16225.2,18028,0.5,0.5,0,59446.0,0.09454965905612586
toolagent_trace,0.0025,1,pi0,2,2,600,lru,2,28982.0,28982.0,31191.6,31744,0.0,1.0,0,59446.0,0.09487967312403263
toolagent_trace,0.0025,1,pi0,2,2,600,next_use,2,24832.0,24832.0,35686.4,38400,0.0,1.0,0,59446.0,0.14616761908960132
toolagent_trace,0.0025,1,pi0,2,2,end,count,2,11585.5,11585.5,12661.9,12931,0.0,1.0,0,52087.5,0.29192465670917517
toolagent_trace,0.0025,1,pi0,2,2,end,learned,2,3513.0,3513.0,6323.400000000001,7026,0.5,0.5,0,52087.5,0.45131198247992244
toolagent_trace,0.0025,1,pi0,2,2,end,lfu,2,3513.0,3513.0,6323.400000000001,7026,0.5,0.5,0,52087.5,0.2792863738055864
toolagent_trace,0.0025,1,pi0,2,2,end,lru,2,21219.0,21219.0,23753.4,24387,0.0,1.0,0,52087.5,-0.15359629355536591
toolagent_trace,0.0025,1,pi0,2,2,end,next_use,2,11585.5,11585.5,12661.9,12931,0.0,1.0,0,52087.5,0.3722595492328445
toolagent_trace,0.0025,1,pi0,3,0,600,count,8,27695.625,26112.0,49510.399999999994,63488,0.0,1.0,0,56623.625,0.14375847756787957
toolagent_trace,0.0025,1,pi0,3,0,600,learned,8,44992.0,51456.0,63744.0,65536,0.0,1.0,0,56623.625,-0.14916554932636256
toolagent_trace,0.0025,1,pi0,3,0,600,lfu,8,42240.0,51456.0,63744.0,65536,0.125,0.875,0,56623.625,-0.011382724011058998
toolagent_trace,0.0025,1,pi0,3,0,600,lru,8,18991.625,11520.0,41175.5,56320,0.125,0.875,0,56623.625,0.12423783142053446
toolagent_trace,0.0025,1,pi0,3,0,600,next_use,8,27695.625,26112.0,49510.399999999994,63488,0.0,1.0,0,56623.625,0.2871995876540112
toolagent_trace,0.0025,1,pi0,3,0,end,count,8,36514.25,38710.0,54529.2,75133,0.0,1.0,0,63220.125,0.09845587472871661
toolagent_trace,0.0025,1,pi0,3,0,end,learned,8,58281.625,63809.5,71386.9,77871,0.0,1.0,0,63220.125,-0.18303764373303966
toolagent_trace,0.0025,1,pi0,3,0,end,lfu,8,53081.25,63809.5,71386.9,77871,0.0,1.0,0,63220.125,-0.015204941859843023
toolagent_trace,0.0025,1,pi0,3,0,end,lru,8,24178.625,20563.0,47512.399999999994,55939,0.0,0.875,0,63220.125,0.14095204969330713
toolagent_trace,0.0025,1,pi0,3,0,end,next_use,8,36514.25,38710.0,54529.2,75133,0.0,1.0,0,63220.125,0.22716464645614792
toolagent_trace,0.0025,1,pi0,3,1,600,count,2,36864.0,36864.0,60211.200000000004,66048,0.0,1.0,0,60308.0,0.3575577014549095
toolagent_trace,0.0025,1,pi0,3,1,600,learned,2,27082.0,27082.0,48747.6,54164,0.5,0.5,0,60308.0,0.24659692711135311
toolagent_trace,0.0025,1,pi0,3,1,600,lfu,2,0.0,0.0,0.0,0,1.0,0.0,0,60308.0,0.2805961999290228
toolagent_trace,0.0025,1,pi0,3,1,600,lru,2,4352.0,4352.0,7014.400000000001,7680,0.0,1.0,0,60308.0,0.28195392652865614
toolagent_trace,0.0025,1,pi0,3,1,600,next_use,2,36864.0,36864.0,60211.200000000004,66048,0.0,1.0,0,60308.0,0.41303013875530326
toolagent_trace,0.0025,1,pi0,3,1,end,count,2,20801.5,20801.5,32422.7,35328,0.0,1.0,0,61653.5,0.3850350766586989
toolagent_trace,0.0025,1,pi0,3,1,end,learned,2,36875.5,36875.5,65147.1,72215,0.0,1.0,0,61653.5,0.14596043785889326
toolagent_trace,0.0025,1,pi0,3,1,end,lfu,2,768.0,768.0,1382.4,1536,0.5,0.5,0,61653.5,0.21593271805362513
toolagent_trace,0.0025,1,pi0,3,1,end,lru,2,3137.5,3137.5,5647.5,6275,0.5,0.5,0,61653.5,0.23111662734781507
toolagent_trace,0.0025,1,pi0,3,1,end,next_use,2,20801.5,20801.5,32422.7,35328,0.0,1.0,0,61653.5,0.39556254670029645
toolagent_trace,0.0025,1,pi0,3,2,600,count,2,4352.0,4352.0,7833.6,8704,0.5,0.5,0,32202.0,0.092680028987157
toolagent_trace,0.0025,1,pi0,3,2,600,learned,2,16842.0,16842.0,17618.0,17812,0.0,1.0,0,32202.0,-0.37040713857839896
toolagent_trace,0.0025,1,pi0,3,2,600,lfu,2,23296.0,23296.0,29235.2,30720,0.0,1.0,0,32202.0,0.2235424767439806
toolagent_trace,0.0025,1,pi0,3,2,600,lru,2,6912.0,6912.0,12441.6,13824,0.5,0.5,0,32202.0,0.05311081081181098
toolagent_trace,0.0025,1,pi0,3,2,600,next_use,2,4352.0,4352.0,7833.6,8704,0.5,0.5,0,32202.0,0.21161176459147288
toolagent_trace,0.0025,1,pi0,3,2,end,count,2,14782.5,14782.5,23331.7,25469,0.0,1.0,0,34560.0,-0.22629423322818923
toolagent_trace,0.0025,1,pi0,3,2,end,learned,2,11531.5,11531.5,11640.7,11668,0.0,1.0,0,34560.0,0.12166545143182647
toolagent_trace,0.0025,1,pi0,3,2,end,lfu,2,13889.5,13889.5,15885.1,16384,0.0,1.0,0,34560.0,0.0019321792796768156
toolagent_trace,0.0025,1,pi0,3,2,end,lru,2,19456.0,19456.0,24266.4,25469,0.0,1.0,0,34560.0,-0.19025473464131878
toolagent_trace,0.0025,1,pi0,3,2,end,next_use,2,14782.5,14782.5,23331.7,25469,0.0,1.0,0,34560.0,-0.16123560906629059
toolagent_trace,0.0025,1,pi0,4,0,600,count,8,25819.0,27648.0,38699.1,42092,0.0,1.0,0,50667.375,-0.06894188029990603
toolagent_trace,0.0025,1,pi0,4,0,600,learned,8,19832.875,16748.0,32757.3,34816,0.0,1.0,0,50667.375,0.037187197884044516
toolagent_trace,0.0025,1,pi0,4,0,600,lfu,8,19832.875,16748.0,32757.3,34816,0.0,1.0,0,50667.375,0.05963531121607567
toolagent_trace,0.0025,1,pi0,4,0,600,lru,8,27752.5,29494.0,38699.1,42092,0.0,1.0,0,50667.375,-0.001207719622881907
toolagent_trace,0.0025,1,pi0,4,0,600,next_use,8,25819.0,27648.0,38699.1,42092,0.0,1.0,0,50667.375,0.08694547512621197
toolagent_trace,0.0025,1,pi0,4,0,end,count,8,33975.625,30369.5,51461.2,78659,0.0,1.0,0,57437.875,-0.17619261004851486
toolagent_trace,0.0025,1,pi0,4,0,end,learned,8,33366.75,34233.0,44588.899999999994,53999,0.0,1.0,0,57437.875,-0.0461818400043605
toolagent_trace,0.0025,1,pi0,4,0,end,lfu,8,33366.75,34233.0,44588.899999999994,53999,0.0,1.0,0,57437.875,0.05736486024029197
toolagent_trace,0.0025,1,pi0,4,0,end,lru,8,39402.25,31732.5,64797.6,78659,0.0,1.0,0,57437.875,-0.07967373132894182
toolagent_trace,0.0025,1,pi0,4,0,end,next_use,8,33975.625,30369.5,51461.2,78659,0.0,1.0,0,57437.875,0.05294826858891972
toolagent_trace,0.0025,1,pi0,4,1,600,count,2,2816.0,2816.0,5068.8,5632,0.5,0.5,0,47681.5,0.10703735573970904
toolagent_trace,0.0025,1,pi0,4,1,600,learned,2,33857.5,33857.5,47836.3,51331,0.0,1.0,0,47681.5,0.15275762957261774
toolagent_trace,0.0025,1,pi0,4,1,600,lfu,2,33857.5,33857.5,47836.3,51331,0.0,1.0,0,47681.5,-0.3196138132478134
toolagent_trace,0.0025,1,pi0,4,1,600,lru,2,2816.0,2816.0,5068.8,5632,0.5,0.5,0,47681.5,0.3390585650403651
toolagent_trace,0.0025,1,pi0,4,1,600,next_use,2,2816.0,2816.0,5068.8,5632,0.5,0.5,0,47681.5,0.3346488283299007
toolagent_trace,0.0025,1,pi0,4,1,end,count,2,1750.0,1750.0,3150.0,3500,0.5,0.5,0,57046.0,0.14862123089416632
toolagent_trace,0.0025,1,pi0,4,1,end,learned,2,34006.0,34006.0,48275.600000000006,51843,0.0,1.0,0,57046.0,0.17675520622719437
toolagent_trace,0.0025,1,pi0,4,1,end,lfu,2,34006.0,34006.0,48275.600000000006,51843,0.0,1.0,0,57046.0,-0.20072738985014466
toolagent_trace,0.0025,1,pi0,4,1,end,lru,2,1750.0,1750.0,3150.0,3500,0.5,0.5,0,57046.0,0.281221189424657
toolagent_trace,0.0025,1,pi0,4,1,end,next_use,2,1750.0,1750.0,3150.0,3500,0.5,0.5,0,57046.0,0.3411709126462471
toolagent_trace,0.0025,1,pi0,4,2,600,count,2,43651.0,43651.0,52147.8,54272,0.0,1.0,0,63755.5,-0.35740159775596797
toolagent_trace,0.0025,1,pi0,4,2,600,learned,2,40448.0,40448.0,54374.4,57856,0.0,1.0,0,63755.5,0.07489588939850605
toolagent_trace,0.0025,1,pi0,4,2,600,lfu,2,40448.0,40448.0,54374.4,57856,0.0,1.0,0,63755.5,0.043163940435567566
toolagent_trace,0.0025,1,pi0,4,2,600,lru,2,43651.0,43651.0,52147.8,54272,0.0,1.0,0,63755.5,-0.25720061752745876
toolagent_trace,0.0025,1,pi0,4,2,600,next_use,2,43651.0,43651.0,52147.8,54272,0.0,1.0,0,63755.5,-0.21289269449988957
toolagent_trace,0.0025,1,pi0,4,2,end,count,2,45050.5,45050.5,55076.5,57583,0.0,1.0,0,70977.5,-0.4269662569509399
toolagent_trace,0.0025,1,pi0,4,2,end,learned,2,50295.5,50295.5,58801.5,60928,0.0,1.0,0,70977.5,0.09335898340481635
toolagent_trace,0.0025,1,pi0,4,2,end,lfu,2,50295.5,50295.5,58801.5,60928,0.0,1.0,0,70977.5,0.01714828672800446
toolagent_trace,0.0025,1,pi0,4,2,end,lru,2,45050.5,45050.5,55076.5,57583,0.0,1.0,0,70977.5,-0.24177532147187203
toolagent_trace,0.0025,1,pi0,4,2,end,next_use,2,45050.5,45050.5,55076.5,57583,0.0,1.0,0,70977.5,-0.2491722516670557
toolagent_trace,0.0025,1,pi3,0,0,600,count,8,13421.125,9744.0,27618.3,33772,0.125,0.875,0,31657.125,0.25206679115201963
toolagent_trace,0.0025,1,pi3,0,0,600,learned,8,2279.25,1976.5,4785.0,5632,0.5,0.5,0,31657.125,0.0878136544715787
toolagent_trace,0.0025,1,pi3,0,0,600,lfu,8,6678.875,1976.5,16179.199999999993,38400,0.5,0.5,0,31657.125,0.2671644045696944
toolagent_trace,0.0025,1,pi3,0,0,600,lru,8,13421.125,9744.0,27618.3,33772,0.125,0.875,0,31657.125,0.026126687146264618
toolagent_trace,0.0025,1,pi3,0,0,600,next_use,8,13421.125,9744.0,27618.3,33772,0.125,0.875,0,31657.125,0.21822521183729204
toolagent_trace,0.0025,1,pi3,0,0,end,count,8,15306.25,13924.5,27886.1,33470,0.0,1.0,0,34562.5,0.22203137852962726
toolagent_trace,0.0025,1,pi3,0,0,end,learned,8,701.875,0.0,2792.5,2845,0.75,0.25,0,34562.5,0.06273324809986247
toolagent_trace,0.0025,1,pi3,0,0,end,lfu,8,8229.125,1385.0,25398.599999999995,41885,0.5,0.5,0,34562.5,0.19863551438114538
toolagent_trace,0.0025,1,pi3,0,0,end,lru,8,15306.25,13924.5,27886.1,33470,0.0,1.0,0,34562.5,0.0029680222119686604
toolagent_trace,0.0025,1,pi3,0,0,end,next_use,8,15306.25,13924.5,27886.1,33470,0.0,1.0,0,34562.5,0.19663478852395702
