trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,requested_tokens,requested_blocks,measured_requests,l1_avoided_tokens,l2_avoided_tokens,avoided_prefill_tokens,l2_present_unusable_tokens,attribution_measured_requests,fully_served_requests,beyond_prefix_tokens,beyond_prefix_blocks,l2_hit_tokens,l2_hit_blocks_checked,downstream_absent_tokens,downstream_absent_blocks,unexplained_states,unexplained_after_promotion,root_rejected_tokens,root_rejected_blocks,unusable_after_rejected_tokens,unusable_after_rejected_blocks,absent_rejected_tokens,absent_rejected_blocks,downstream_rejected_tokens,downstream_rejected_blocks,root_evicted_tokens,root_evicted_blocks,unusable_after_evicted_tokens,unusable_after_evicted_blocks,absent_evicted_tokens,absent_evicted_blocks,downstream_evicted_tokens,downstream_evicted_blocks,root_compulsory_tokens,root_compulsory_blocks,unusable_after_compulsory_tokens,unusable_after_compulsory_blocks,absent_compulsory_tokens,absent_compulsory_blocks,downstream_compulsory_tokens,downstream_compulsory_blocks,root_unexplained_tokens,root_unexplained_blocks,unusable_after_unexplained_tokens,unusable_after_unexplained_blocks,absent_unexplained_tokens,absent_unexplained_blocks,downstream_unexplained_tokens,downstream_unexplained_blocks,root_loss_tokens,unusable_tokens,decision_loss_tokens,absent_loss_tokens,perblock_decision_loss_tokens,attribution_partition_verified,requested_tokens_share_of_input,l1_avoided_tokens_share_of_input,l2_avoided_tokens_share_of_input,avoided_prefill_tokens_share_of_input,l2_present_unusable_tokens_share_of_input,beyond_prefix_tokens_share_of_input,l2_hit_tokens_share_of_input,downstream_absent_tokens_share_of_input,root_rejected_tokens_share_of_input,unusable_after_rejected_tokens_share_of_input,absent_rejected_tokens_share_of_input,downstream_rejected_tokens_share_of_input,root_evicted_tokens_share_of_input,unusable_after_evicted_tokens_share_of_input,absent_evicted_tokens_share_of_input,downstream_evicted_tokens_share_of_input,root_compulsory_tokens_share_of_input,unusable_after_compulsory_tokens_share_of_input,absent_compulsory_tokens_share_of_input,downstream_compulsory_tokens_share_of_input,root_unexplained_tokens_share_of_input,unusable_after_unexplained_tokens_share_of_input,absent_unexplained_tokens_share_of_input,downstream_unexplained_tokens_share_of_input,root_loss_tokens_share_of_input,unusable_tokens_share_of_input,decision_loss_tokens_share_of_input,absent_loss_tokens_share_of_input,perblock_decision_loss_tokens_share_of_input,published_pi0_loss_reference_status
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,1,2,pi2,83026370,167732,9997,29393272,2438434,31831706,1751683,9997,12,53633098,110318,2438434,4766,45088980,92145,0,0,757268,1495,243843,477,9441446,18479,8684178,16984,337604,673,1507840,2945,6129351,12005,5791747,11332,3259129,7817,0,0,33872184,71646,30613055,63829,0,0,0,0,0,0,0,0,4354001,1751683,2846555,49442981,17322480,True,1.0,0.3540233301781109,0.029369391917290856,0.38339272209540176,0.02109791142259983,0.6459766698218892,0.029369391917290856,0.5430681842407419,0.009120813062163263,0.0029369343739826274,0.11371623256562945,0.1045954195034662,0.004066226188137576,0.018160977048617206,0.07382414767741863,0.06975792148928106,0.03925414299095577,0.0,0.40796898623895034,0.3687148432479946,0.0,0.0,0.0,0.0,0.0524411822412566,0.02109791142259983,0.03428495067290067,0.5955093664819985,0.2086382916656479,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,1,3,pi3,83026370,167732,9997,29393272,2633392,32026664,881664,9997,13,53633098,110318,2633392,5149,45761915,93463,0,0,761709,1502,85504,167,10968884,21461,10207175,19959,340764,676,796160,1555,5276974,10340,4936210,9664,3253654,7806,0,0,33872184,71646,30618530,63840,0,0,0,0,0,0,0,0,4356127,881664,1984137,50118042,17127522,True,1.0,0.3540233301781109,0.03171753745225764,0.3857408676303685,0.010619084033181266,0.6459766698218892,0.03171753745225764,0.5511732597727685,0.009174302092214799,0.0010298414828927244,0.1321132551019634,0.1229389530097486,0.0041042863851569085,0.009589242550288542,0.06355780699553648,0.05945352061037957,0.03918820008630993,0.0,0.40796898623895034,0.3687807861526404,0.0,0.0,0.0,0.0,0.052466788563681636,0.010619084033181266,0.023897672510552973,0.6036400483364502,0.20629014613068114,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,0,pi0,83026370,167732,9997,29393272,3550174,32943446,901315,9997,11,53633098,110318,3550174,6937,44836134,91634,0,0,572626,1138,147651,289,8270670,16198,7698044,15060,465923,923,753664,1472,7038755,13776,6572832,12853,3306926,7925,0,0,33872184,71646,30565258,63721,0,0,0,0,0,0,0,0,4345475,901315,1939864,49181609,16210740,True,1.0,0.3540233301781109,0.0427595955357316,0.3967829257138425,0.010855767872303704,0.6459766698218892,0.0427595955357316,0.5400228144383525,0.006896917208351997,0.0017783627057283125,0.09961497774743133,0.09271806053907933,0.00561174720754382,0.00907740516657539,0.08477734242747213,0.07916559521992832,0.03982982755960546,0.0,0.40796898623895034,0.3681391586793449,0.0,0.0,0.0,0.0,0.05233849197550128,0.010855767872303704,0.02336443228819952,0.5923613064138538,0.19524808804720717,unavailable_for_cell
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,1,pi1,83026370,167732,9997,29393272,2606295,31999567,960116,9997,21,53633098,110318,2606295,5102,45713419,93362,0,0,712065,1404,47216,94,10586460,20708,9874395,19304,386393,764,912900,1784,5608043,10984,5221650,10220,3254810,7808,0,0,33872184,71646,30617374,63838,0,0,0,0,0,0,0,0,4353268,960116,2058574,50066687,17154619,True,1.0,0.3540233301781109,0.03139117126281686,0.38541450144092776,0.011563988646016921,0.6459766698218892,0.03139117126281686,0.5505891561921833,0.008576371579294627,0.0005686867919192421,0.12750720042319086,0.11893082884389622,0.004653858768003467,0.01099530185409768,0.06754532325091414,0.06289146448291066,0.03920212337357396,0.0,0.40796898623895034,0.3687668628653764,0.0,0.0,0.0,0.0,0.05243235372087206,0.011563988646016921,0.024794218993315017,0.6030215099130554,0.2066165123201219,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,2,pi2,83026370,167732,9997,29393272,2669430,32062702,1530694,9997,11,53633098,110318,2669430,5217,45079910,92124,0,0,746269,1472,244931,479,9384771,18364,8638502,16892,344353,688,1285763,2512,6176019,12100,5831666,11412,3262442,7826,0,0,33872184,71646,30609742,63820,0,0,0,0,0,0,0,0,4353064,1530694,2621316,49432974,17091484,True,1.0,0.3540233301781109,0.032151592319404065,0.38617492249751495,0.018436238992503226,0.6459766698218892,0.032151592319404065,0.5429589418398034,0.008988337078930465,0.0029500386443487773,0.11303361811434126,0.1040452810354108,0.0041475136152526,0.015486200348154448,0.07438623415669021,0.07023872054143762,0.03929404597599534,0.0,0.40796898623895034,0.368674940262955,0.0,0.0,0.0,0.0,0.0524298966701784,0.018436238992503226,0.03157208968668629,0.5953888385099818,0.2058560912635347,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,2,3,pi3,83026370,167732,9997,29393272,2520271,31913543,987637,9997,14,53633098,110318,2520271,4929,45769823,93474,0,0,747292,1473,77193,153,10617352,20771,9870060,19298,354334,703,910444,1779,5635654,11040,5281320,10337,3253741,7807,0,0,33872184,71646,30618443,63839,0,0,0,0,0,0,0,0,4355367,987637,2089263,50125190,17240643,True,1.0,0.3540233301781109,0.03035506670952855,0.3843783968876394,0.011895461646703331,0.6459766698218892,0.03035506670952855,0.5512685066202461,0.009000658465497167,0.0009297407558586507,0.12787927498215326,0.1188786165166561,0.004267728433749422,0.01096572089084468,0.06787788024455363,0.0636101518108042,0.039189247946164574,0.0,0.40796898623895034,0.36877973829278576,0.0,0.0,0.0,0.0,0.05245763484541116,0.011895461646703331,0.02516384854594992,0.6037261414656573,0.20765261687341022,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,0,pi0,83026370,167732,9997,29393272,3552757,32946029,876032,9997,11,53633098,110318,3552757,6942,44858593,91679,0,0,563656,1119,137216,268,8310637,16276,7746981,15157,477430,947,738816,1443,7021488,13743,6544058,12796,3304630,7920,0,0,33872184,71646,30567554,63726,0,0,0,0,0,0,0,0,4345716,876032,1917118,49204309,16208157,True,1.0,0.3540233301781109,0.04279070613348506,0.39681403631159595,0.010551250163050606,0.6459766698218892,0.04279070613348506,0.5402933188576111,0.006788879244028132,0.0016526797450014978,0.10009635492916287,0.09330747568513474,0.005750341728778459,0.008898570418049109,0.08456937235724024,0.07881903062846178,0.039802173694935716,0.0,0.40796898623895034,0.3681668125440146,0.0,0.0,0.0,0.0,0.05234139466774231,0.010551250163050606,0.0230904711358572,0.5926347135253535,0.1952169774494537,unavailable_for_cell
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,1,pi1,83026370,167732,9997,29393272,2675153,32068425,955468,9997,19,53633098,110318,2675153,5235,45648468,93236,0,0,701012,1383,50121,100,10559308,20659,9858296,19276,398699,788,905347,1769,5570985,10909,5172286,10121,3254298,7807,0,0,33872184,71646,30617886,63839,0,0,0,0,0,0,0,0,4354009,955468,2055179,50002477,17085761,True,1.0,0.3540233301781109,0.03222052222685395,0.38624385240496484,0.011508006432173297,0.6459766698218892,0.03222052222685395,0.5498068625666761,0.00844324520028998,0.0006036756755715082,0.12718017179361207,0.11873692659332209,0.004802076737788247,0.010904330756601788,0.06709898313029945,0.062296906392511196,0.03919595665810754,0.0,0.40796898623895034,0.3687730295808428,0.0,0.0,0.0,0.0,0.05244127859618577,0.011508006432173297,0.024753328370251525,0.6022481411628618,0.20578716135608482,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,2,pi2,83026370,167732,9997,29393272,2406690,31799962,1779439,9997,12,53633098,110318,2406690,4704,45092180,92152,0,0,738703,1457,305283,597,9253838,18112,8515135,16655,355210,707,1474156,2880,6320947,12379,5965737,11672,3260876,7821,0,0,33872184,71646,30611308,63825,0,0,0,0,0,0,0,0,4354789,1779439,2873352,49446969,17354224,True,1.0,0.3540233301781109,0.0289870555583726,0.3830103857364835,0.0214322148493304,0.6459766698218892,0.0289870555583726,0.543106726212407,0.008897209404674684,0.0036769402299534474,0.11145661312183106,0.10255940371715637,0.004278279298492756,0.01775527461937695,0.07613180005340472,0.07185352075491197,0.039275184498611705,0.0,0.40796898623895034,0.36869380174033867,0.0,0.0,0.0,0.0,0.052450673201779145,0.0214322148493304,0.034607703552497836,0.5955573994141862,0.20902062802456617,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,3,3,pi3,83026370,167732,9997,29393272,2504911,31898183,920457,9997,14,53633098,110318,2504911,4899,45852283,93636,0,0,763714,1509,76681,152,10931131,21391,10167417,19882,339240,669,843776,1648,5404415,10582,5065175,9913,3252493,7805,0,0,33872184,71646,30619691,63841,0,0,0,0,0,0,0,0,4355447,920457,2023411,50207730,17256003,True,1.0,0.3540233301781109,0.030170065245535845,0.3841933954236467,0.011086321129058153,0.6459766698218892,0.030170065245535845,0.5522616850525923,0.009198451046336242,0.0009235740403922272,0.13165854414687767,0.12246009310054143,0.004085930771151382,0.010162747088665927,0.0650927530614671,0.06100682229031572,0.03917421657721517,0.0,0.40796898623895034,0.3687947696617352,0.0,0.0,0.0,0.0,0.05245859839470279,0.011086321129058153,0.024370702946545777,0.6047202834472951,0.2078376183374029,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,0,pi0,83026370,167732,9997,29393272,3559794,32953066,879616,9997,10,53633098,110318,3559794,6955,44848792,91658,0,0,570234,1132,167424,327,8335618,16322,7765384,15190,467894,929,712192,1391,6985886,13677,6517992,12748,3306768,7926,0,0,33872184,71646,30565416,63720,0,0,0,0,0,0,0,0,4344896,879616,1917744,49193688,16201120,True,1.0,0.3540233301781109,0.042875462338049945,0.39689879251616084,0.010594417171315571,0.6459766698218892,0.042875462338049945,0.5401752720250205,0.0068681070845323,0.0020165159575204843,0.10039723523984007,0.09352912815530777,0.005635486653216322,0.008577901213795086,0.08414056883373319,0.07850508218051687,0.03982792454975449,0.0,0.40796898623895034,0.36814106168919586,0.0,0.0,0.0,0.0,0.05233151828750311,0.010594417171315571,0.023098010909064194,0.5925067903125236,0.19513222124488883,unavailable_for_cell
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,1,pi1,83026370,167732,9997,29393272,2548268,31941540,1026595,9997,18,53633098,110318,2548268,4986,45705791,93345,0,0,712989,1408,79043,155,10543556,20626,9830567,19218,385434,763,947552,1853,5642495,11052,5257061,10289,3254021,7808,0,0,33872184,71646,30618163,63838,0,0,0,0,0,0,0,0,4352444,1026595,2125018,50058235,17212646,True,1.0,0.3540233301781109,0.03069227282850015,0.384715603006611,0.012364686062994203,0.6459766698218892,0.03069227282850015,0.5504972817672265,0.008587500573612938,0.0009520228332275637,0.1269904489380904,0.11840294836447746,0.004642308220870068,0.01141266322976664,0.06796027575335402,0.06331796753248396,0.039192620368685274,0.0,0.40796898623895034,0.3687763658702651,0.0,0.0,0.0,0.0,0.05242242916316828,0.012364686062994203,0.02559449485747721,0.6029197109303948,0.20731541075443863,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,2,pi2,83026370,167732,9997,29393272,2500120,31893392,1682694,9997,9,53633098,110318,2500120,4884,45095771,92158,0,0,751527,1484,197382,387,9407637,18411,8656110,16927,342348,683,1485312,2901,6170463,12089,5828115,11406,3260638,7821,0,0,33872184,71646,30611546,63825,0,0,0,0,0,0,0,0,4354513,1682694,2776569,49450284,17260794,True,1.0,0.3540233301781109,0.030112360687333434,0.3841356908654443,0.020266982646597702,0.6459766698218892,0.030112360687333434,0.543149977531235,0.00905166635612276,0.002377341078503131,0.11330902459062103,0.10425735823449826,0.004123364661131156,0.01788964156809457,0.0743193156583866,0.07019595099725545,0.03927231793946911,0.0,0.40796898623895034,0.3686966682994812,0.0,0.0,0.0,0.0,0.052447348956723025,0.020266982646597702,0.03344201366385162,0.5955973264879579,0.20789532289560533,not_applicable_to_updated_policy
toolagent_trace,0.0025,4.0,"l1=0.0025,l2x4",binary,4,3,pi3,83026370,167732,9997,29393272,2547431,31940703,938953,9997,15,53633098,110318,2547431,4982,45790789,93518,0,0,767343,1512,40774,81,10898111,21321,10130768,19809,333539,662,898179,1755,5376419,10533,5042880,9871,3255043,7808,0,0,33872184,71646,30617141,63838,0,0,0,0,0,0,0,0,4355925,938953,2039835,50146714,17213483,True,1.0,0.3540233301781109,0.030682191694036486,0.38470552187214735,0.011309093725282703,0.6459766698218892,0.030682191694036486,0.5515210288008496,0.009242160051077747,0.0004910969852108432,0.13126083917675793,0.1220186791256802,0.004017265839756694,0.01081799674007186,0.06475555898686164,0.06073829314710495,0.03920492971088583,0.0,0.40796898623895034,0.36876405652806454,0.0,0.0,0.0,0.0,0.052464355601720275,0.011309093725282703,0.024568519616117144,0.6039853844025699,0.20732549188890229,not_applicable_to_updated_policy
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,0,0,pi0,83026370,167732,9997,30578881,3493404,34072285,592503,9997,36,52447489,107989,3493404,6826,44028236,90044,0,0,414991,823,37495,74,6279781,12293,5864790,11470,612500,1210,555008,1084,8209617,16066,7597117,14856,3305855,7928,0,0,33872184,71646,30566329,63718,0,0,0,0,0,0,0,0,4333346,592503,1619994,48361582,15081901,True,1.0,0.3683032390793431,0.04207583686965961,0.4103790759490027,0.007136323074223286,0.6316967609206569,0.04207583686965961,0.5302921951182498,0.004998303551028426,0.0004516035086202131,0.0756359816766649,0.07063767812563647,0.007377174264032018,0.006684719565603073,0.09887963306115877,0.09150245879712675,0.03981692804346378,0.0,0.40796898623895034,0.3681520581954866,0.0,0.0,0.0,0.0,0.05219240585852423,0.007136323074223286,0.01951180088928373,0.582484600976774,0.18165193781204694,unavailable_for_cell
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,0,1,pi1,83026370,167732,9997,30578881,2944903,33523784,793032,9997,46,52447489,107989,2944903,5761,44377417,90728,0,0,510610,1009,23040,45,7063403,13826,6552793,12817,519821,1026,769992,1504,7773967,15207,7254146,14181,3301706,7916,0,0,33872184,71646,30570478,63730,0,0,0,0,0,0,0,0,4332137,793032,1823463,48709554,15630402,True,1.0,0.3683032390793431,0.035469489994564375,0.4037727290739075,0.00955156777298586,0.6316967609206569,0.035469489994564375,0.5344978589332522,0.006149973797481451,0.00027750219598905745,0.08507421196422293,0.07892423816674148,0.006260914454046347,0.009274065576996803,0.09363250494993337,0.08737159049588702,0.03976695596832669,0.0,0.40796898623895034,0.36820203027062365,0.0,0.0,0.0,0.0,0.05217784421985449,0.00955156777298586,0.021962456024513657,0.5866757031531067,0.18825828468714217,not_applicable_to_updated_policy
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,0,2,pi2,83026370,167732,9997,30578881,2723039,33301920,976384,9997,39,52447489,107989,2723039,5323,44413423,90801,0,0,510031,1006,29696,58,6990026,13679,6479995,12673,526051,1043,946688,1849,7885856,15434,7359805,14391,3298561,7909,0,0,33872184,71646,30573623,63737,0,0,0,0,0,0,0,0,4334643,976384,2012466,48748066,15852266,True,1.0,0.3683032390793431,0.03279727874409058,0.4011005178234337,0.011759926394469612,0.6316967609206569,0.03279727874409058,0.5349315283806819,0.006143000109483288,0.0003576694970525629,0.08419043250957498,0.07804743240009168,0.00633595085513193,0.01140225689741705,0.09498013703357139,0.08864418617843946,0.039729076436799536,0.0,0.40796898623895034,0.3682399098021508,0.0,0.0,0.0,0.0,0.05220802740141475,0.011759926394469612,0.02423887735908483,0.5871395557820966,0.19093049593761596,not_applicable_to_updated_policy
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,0,3,pi3,83026370,167732,9997,30578881,2830716,33409597,867840,9997,41,52447489,107989,2830716,5535,44414383,90803,0,0,528230,1041,33792,66,7125408,13941,6597178,12900,510771,1013,834048,1629,7751341,15172,7240570,14159,3295549,7902,0,0,33872184,71646,30576635,63744,0,0,0,0,0,0,0,0,4334550,867840,1906841,48748933,15744589,True,1.0,0.3683032390793431,0.03409417995752434,0.40239741903686743,0.01045258271558783,0.6316967609206569,0.03409417995752434,0.5349430909721815,0.0063621955289626655,0.00040700322078395093,0.08582102288706588,0.07945882735810321,0.006151912940430854,0.010045579494803879,0.0933599891215285,0.08720807618109765,0.039692798805969716,0.0,0.40796898623895034,0.36827618743298063,0.0,0.0,0.0,0.0,0.052206907275363236,0.01045258271558783,0.02296669118498135,0.5871499982475448,0.1896335947241822,not_applicable_to_updated_policy
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,0,pi0,83026370,167732,9997,30578881,3466765,34045646,634487,9997,37,52447489,107989,3466765,6774,44012601,90015,0,0,421208,835,48247,95,6358314,12448,5937106,11613,601042,1187,586240,1145,8115739,15881,7514697,14694,3311386,7938,0,0,33872184,71646,30560798,63708,0,0,0,0,0,0,0,0,4333636,634487,1656737,48346237,15108540,True,1.0,0.3683032390793431,0.0417549869999134,0.4100582260792565,0.007641993742470013,0.6316967609206569,0.0417549869999134,0.5301038814535671,0.0050731833753541195,0.0005811045334151065,0.07658186188315833,0.07150867850780421,0.007239169916738501,0.007060889209054906,0.0977489320561648,0.09050976213942631,0.03988354543261376,0.0,0.40796898623895034,0.3680854408063366,0.0,0.0,0.0,0.0,0.05219589872470638,0.007641993742470013,0.019954347034562635,0.5822997801782734,0.18197278768179315,unavailable_for_cell
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,1,pi1,83026370,167732,9997,30578881,2947345,33526226,772096,9997,44,52447489,107989,2947345,5764,44396810,90764,0,0,498021,982,22528,44,7120105,13931,6622084,12949,530048,1051,749568,1464,7735759,15140,7205711,14089,3303169,7920,0,0,33872184,71646,30569015,63726,0,0,0,0,0,0,0,0,4331238,772096,1800165,48728048,15627960,True,1.0,0.3683032390793431,0.03549890233669134,0.40380214141603443,0.009299406923366636,0.6316967609206569,0.03549890233669134,0.534731435325909,0.005998347272077534,0.00027133548052263393,0.08575715161339705,0.07975880434131952,0.006384092186614928,0.009028071442844003,0.09317231380825153,0.0867882216216366,0.039784576875997346,0.0,0.40796898623895034,0.368184409362953,0.0,0.0,0.0,0.0,0.05216701633468981,0.009299406923366636,0.021681846382059097,0.586898451660599,0.1882288723450152,not_applicable_to_updated_policy
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,2,pi2,83026370,167732,9997,30578881,2824685,33403566,887808,9997,38,52447489,107989,2824685,5520,44399004,90776,0,0,548275,1083,41984,82,7205391,14101,6657116,13018,495091,980,845824,1652,7657421,14988,7162330,14008,3292626,7896,0,0,33872184,71646,30579558,63750,0,0,0,0,0,0,0,0,4335992,887808,1931174,48734996,15750620,True,1.0,0.3683032390793431,0.03402154038530168,0.4023247794646448,0.010693084618778347,0.6316967609206569,0.03402154038530168,0.534757860665232,0.006603624848346375,0.0005056706682467269,0.08678436742447009,0.0801807425761237,0.0059630572792716335,0.01018741395053162,0.09222878225315644,0.08626572497388481,0.03965759312372683,0.0,0.40796898623895034,0.36831139311522354,0.0,0.0,0.0,0.0,0.05222427525134484,0.010693084618778347,0.023259766746396356,0.5869821359165769,0.18970623429640487,not_applicable_to_updated_policy
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,1,3,pi3,83026370,167732,9997,30578881,2702208,33281089,1053696,9997,42,52447489,107989,2702208,5285,44357634,90691,0,0,536319,1060,68608,134,7147668,13988,6611349,12928,503733,995,985088,1924,7671733,15012,7168000,14017,3293899,7900,0,0,33872184,71646,30578285,63746,0,0,0,0,0,0,0,0,4333951,1053696,2093748,48691585,15873097,True,1.0,0.3683032390793431,0.03254638255291662,0.40084962163225973,0.01269110042989956,0.6316967609206569,0.03254638255291662,0.5342595852377986,0.00645962240671247,0.0008263398725007489,0.08608913047746156,0.07962950807074909,0.006067144691499821,0.011864760557398811,0.0924011612214288,0.08633401652992899,0.039672925601829875,0.0,0.40796898623895034,0.36829606063712045,0.0,0.0,0.0,0.0,0.05219969270004217,0.01269110042989956,0.02521786752811185,0.5864592779378407,0.19118139212878993,not_applicable_to_updated_policy
toolagent_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,0,pi0,83026370,167732,9997,30578881,3382300,33961181,698999,9997,36,52447489,107989,3382300,6609,44032792,90053,0,0,429989,852,78848,154,6393832,12515,5963843,11663,596990,1180,620151,1212,8100174,15853,7503184,14673,3306419,7929,0,0,33872184,71646,30565765,63717,0,0,0,0,0,0,0,0,4333398,698999,1725978,48366190,15193005,True,1.0,0.3683032390793431,0.040737659613445706,0.4090408986927888,0.008418999891239374,0.6316967609206569,0.040737659613445706,0.5303470692504081,0.005178944954476511,0.0009496741818292189,0.07700965367990917,0.07183070872543265,0.007190366145117509,0.0074693257094101545,0.0975614614971123,0.09037109535199479,0.039823721065969764,0.0,0.40796898623895034,0.3681452651729806,0.0,0.0,0.0,0.0,0.052193032165563785,0.008418999891239374,0.020788310990833395,0.5825401014159718,0.18299011506826085,unavailable_for_cell
