trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,l1_policy,l1_capacity_bytes,l2_policy,l2_capacity_bytes,hit_model,closure,measured_requests,requested_tokens,requested_blocks,avoided_prefill_tokens,l1_avoided_tokens,l2_avoided_tokens,l1_hit_blocks,l2_hit_blocks,l2_present_unusable_blocks,l2_present_unusable_tokens,l1_evictions,l2_admissions,l2_rejections,l2_evictions,l2_ancestor_copy_bytes,l2_byte_seconds,l2_already_held,offline_tiebreak,l2_eviction,l2_sample_width,l2_seed,l2_arm,l2_decisions,l2_byte_seconds_depth_1,l2_avoided_tokens_depth_1,l2_admitted_bytes_depth_1,l2_byte_seconds_depth_2-3,l2_avoided_tokens_depth_2-3,l2_admitted_bytes_depth_2-3,l2_byte_seconds_depth_4-7,l2_avoided_tokens_depth_4-7,l2_admitted_bytes_depth_4-7,l2_byte_seconds_depth_8-15,l2_avoided_tokens_depth_8-15,l2_admitted_bytes_depth_8-15,l2_byte_seconds_depth_16-31,l2_avoided_tokens_depth_16-31,l2_admitted_bytes_depth_16-31,l2_byte_seconds_depth_32-63,l2_avoided_tokens_depth_32-63,l2_admitted_bytes_depth_32-63,l2_byte_seconds_depth_64+,l2_avoided_tokens_depth_64+,l2_admitted_bytes_depth_64+,label_window_measured_requests,label_window_requested_tokens,label_window_requested_blocks,label_window_l1_avoided_tokens,label_window_l2_avoided_tokens,label_window_avoided_prefill_tokens,label_window_l2_hit_blocks,label_window_present_unusable_tokens,label_window_present_unusable_blocks,replay_seconds,attribution_measured_requests,fully_served_requests,beyond_prefix_tokens,beyond_prefix_blocks,l2_hit_tokens,l2_hit_blocks_checked,downstream_absent_tokens,downstream_absent_blocks,unexplained_states,unexplained_after_promotion,root_rejected_tokens,root_rejected_blocks,unusable_after_rejected_tokens,unusable_after_rejected_blocks,absent_rejected_tokens,absent_rejected_blocks,downstream_rejected_tokens,downstream_rejected_blocks,root_evicted_tokens,root_evicted_blocks,unusable_after_evicted_tokens,unusable_after_evicted_blocks,absent_evicted_tokens,absent_evicted_blocks,downstream_evicted_tokens,downstream_evicted_blocks,root_compulsory_tokens,root_compulsory_blocks,unusable_after_compulsory_tokens,unusable_after_compulsory_blocks,absent_compulsory_tokens,absent_compulsory_blocks,downstream_compulsory_tokens,downstream_compulsory_blocks,root_unexplained_tokens,root_unexplained_blocks,unusable_after_unexplained_tokens,unusable_after_unexplained_blocks,absent_unexplained_tokens,absent_unexplained_blocks,downstream_unexplained_tokens,downstream_unexplained_blocks,root_loss_tokens,unusable_tokens,decision_loss_tokens,absent_loss_tokens,perblock_decision_loss_tokens,attribution_partition_verified,requested_tokens_share_of_input,l1_avoided_tokens_share_of_input,l2_avoided_tokens_share_of_input,avoided_prefill_tokens_share_of_input,l2_present_unusable_tokens_share_of_input,beyond_prefix_tokens_share_of_input,l2_hit_tokens_share_of_input,downstream_absent_tokens_share_of_input,root_rejected_tokens_share_of_input,unusable_after_rejected_tokens_share_of_input,absent_rejected_tokens_share_of_input,downstream_rejected_tokens_share_of_input,root_evicted_tokens_share_of_input,unusable_after_evicted_tokens_share_of_input,absent_evicted_tokens_share_of_input,downstream_evicted_tokens_share_of_input,root_compulsory_tokens_share_of_input,unusable_after_compulsory_tokens_share_of_input,absent_compulsory_tokens_share_of_input,downstream_compulsory_tokens_share_of_input,root_unexplained_tokens_share_of_input,unusable_after_unexplained_tokens_share_of_input,absent_unexplained_tokens_share_of_input,downstream_unexplained_tokens_share_of_input,root_loss_tokens_share_of_input,unusable_tokens_share_of_input,decision_loss_tokens_share_of_input,absent_loss_tokens_share_of_input,perblock_decision_loss_tokens_share_of_input,published_pi0_loss_reference_status,removal_rejections,removal_rejections_window,removal_promotions,resident_evictions,resident_evictions_window,evictions_with_orphans,evictions_with_orphans_window,share_evictions_with_orphans,share_evictions_with_orphans_window,orphaned_blocks,orphaned_blocks_window,orphaned_bytes,orphaned_bytes_window,orphaned_blocks_per_eviction
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,0,pi0,lru,464360509,learned,464360509,tree,union,5183,58742117,117184,3257886,2662942,594944,5203,1162,1190,609280,275832,61028,214804,53975,0,655032097646.5918,0,prefix_first,sampled,16,4,onpolicy,268779,0.0,0,0,101172526729.21593,171008,2668763136,120513449465.85599,166912,3829651456,138803742765.056,130048,4984807424,159660801566.7199,93696,5297532928,97383307741.18399,32256,3515469824,37498269378.55999,1024,2325008384,2960,32962016,65773,1517568,428544,1946112,837,348160,680,50.85697412490845,5183,3,56079175,111981,594944,1162,52289404,104449,0,0,765901,1499,182784,357,14886740,29089,14120839,27590,327674,641,426496,833,4949583,9681,4621909,9040,1491972,3040,0,0,35038628,70859,33546656,67819,0,0,0,0,0,0,0,0,2585547,609280,1702855,54874951,20445603,True,1.0,0.045332755031624074,0.010128065353858458,0.05546082038548253,0.010372115121421313,0.954667244968376,0.010128065353858458,0.8901518479492321,0.013038362236757656,0.003111634536426394,0.25342532343531304,0.24038696119855538,0.0055781782600719,0.007260480584994919,0.08425952711237833,0.07868134885230643,0.02539867604703453,0.0,0.5964822139454048,0.5710835378983703,0.0,0.0,0.0,0.0,0.04401521654386409,0.010372115121421313,0.028988655618250873,0.9341670644930962,0.34805696566911265,matched,214804,89365,6611,53975,20258,14925,5177,0.2765169059749884,0.25555336163490966,43608,15098,45583124480,15783917568,0.8079295970356647
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,1,pi1,lru,464360509,learned,464360509,tree,union,5183,58742117,117184,2943518,2662942,280576,5203,548,732,374784,275832,44418,231414,38083,0,655286756405.248,0,prefix_first,sampled,16,4,onpolicy,269497,0.0,0,0,31821211015.16802,49664,1080244224,53529382547.45601,71168,1680713728,89438013317.11995,87040,2650472448,138113103183.87204,47104,3253870592,174066709479.42398,25600,2522775552,168318336862.20807,0,2226405376,2960,32962016,65773,1517568,163328,1680896,319,189952,371,48.18939423561096,5183,3,56079175,111981,280576,548,52836128,105521,0,0,946497,1851,116736,228,16818088,32861,15871591,31010,160772,315,258048,504,3567099,6981,3406327,6666,1480418,3014,0,0,35038628,70859,33558210,67845,0,0,0,0,0,0,0,0,2587687,374784,1482053,55423815,20759971,True,1.0,0.045332755031624074,0.004776402593730151,0.05010915762535422,0.0063801582091431944,0.954667244968376,0.004776402593730151,0.8994590372015363,0.016112749222163717,0.0019872623930118146,0.28630374353038723,0.2701909943082235,0.002736911916198049,0.0043928958161313795,0.06072472668971055,0.0579878147735125,0.02520198582560448,0.0,0.5964822139454048,0.5712802281198003,0.0,0.0,0.0,0.0,0.04405164696396625,0.0063801582091431944,0.02522981934750496,0.9435106841655025,0.353408628429241,not_applicable_to_updated_policy,231414,98262,5892,38083,12432,12950,3617,0.3400467400152299,0.29094272844272845,75649,18952,78975903744,19808546816,1.9864243888349131
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,2,pi2,lru,464360509,learned,464360509,tree,union,5183,58742117,117184,2710558,2662942,47616,5203,93,1847,945664,275832,43963,231869,37117,0,655160289390.5919,0,prefix_first,sampled,16,4,onpolicy,268986,0.0,0,0,8312799371.263999,6144,866301952,25999049863.168007,10240,1528633344,68685510858.75201,15872,2673508352,152914742067.19995,15360,3843194880,171816865007.616,0,3203178496,227431322222.59198,0,2619887616,2960,32962016,65773,1517568,40960,1558528,80,643072,1256,48.395270586013794,5183,3,56079175,111981,47616,93,52498008,104861,0,0,991370,1939,759808,1484,16629644,32491,15638274,30552,118971,233,185856,363,3417623,6691,3298652,6458,1477546,3008,0,0,35038628,70859,33561082,67851,0,0,0,0,0,0,0,0,2587887,945664,2056005,55085895,20992931,True,1.0,0.045332755031624074,0.0008105938708337665,0.04614334890245784,0.016098568596021146,0.954667244968376,0.0008105938708337665,0.8937030308253957,0.0168766474657357,0.012934637680831284,0.2830957556398589,0.2662191081741232,0.0020253100513895335,0.003163930915189863,0.05818011291625734,0.056154802864867806,0.02515309415900009,0.0,0.5964822139454048,0.5713291197864047,0.0,0.0,0.0,0.0,0.04405505167612533,0.016098568596021146,0.035000526113146385,0.937758082501521,0.35737443715213735,not_applicable_to_updated_policy,231869,96836,6404,37117,13200,12287,3857,0.3310342969528787,0.2921969696969697,106835,31227,111422924800,32645091328,2.8783306840531293
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",binary,4,3,pi3,lru,464360509,learned,464360509,tree,union,5183,58742117,117184,2723358,2662942,60416,5203,118,630,322560,275832,38498,237334,32864,0,655259315292.1602,0,prefix_first,sampled,16,4,onpolicy,270198,0.0,0,0,21922945110.016,14336,637528064,54115719124.99197,14848,1006028800,90998432000.0,15872,1645692928,152126753169.40805,15360,2146254848,189514943291.392,0,1815492608,146580522596.35208,0,1477926912,2960,32962016,65773,1517568,11264,1528832,22,195584,382,47.98405456542969,5183,3,56079175,111981,60416,118,53108178,106053,0,0,1009270,1974,119296,233,18313044,35784,17303774,33810,99728,195,203264,397,2344527,4590,2244799,4395,1479023,3011,0,0,35038628,70859,33559605,67848,0,0,0,0,0,0,0,0,2588021,322560,1431558,55696199,20980131,True,1.0,0.045332755031624074,0.0010284954490148866,0.04636125048063896,0.005491119770164225,0.954667244968376,0.0010284954490148866,0.9040902969159249,0.01718136920397336,0.002030842708648039,0.3117532178828352,0.2945718486788619,0.0016977256710036515,0.003460277061516186,0.03991219792095678,0.03821447224995313,0.025178237958294897,0.0,0.5964822139454048,0.5713039759871099,0.0,0.0,0.0,0.0,0.04405733283327191,0.005491119770164225,0.024370214645141237,0.9481476297491969,0.35715653557395627,not_applicable_to_updated_policy,237334,102704,5191,32864,8521,10366,1746,0.315421129503408,0.2049055275202441,69826,8533,72804200448,8911880192,2.1246957156767285
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,0,pi0,lru,464360509,learned,464360509,tree,union,5183,58742117,117184,3525662,2662942,862720,5203,1685,809,414208,275832,59163,216669,51203,0,655066149572.6079,0,prefix_first,sampled,16,0,onpolicy,267872,0.0,0,0,78014111551.48798,155648,2363494400,107443993948.16002,194048,3410948096,139228481601.53598,232960,4653424640,161941221462.01596,174592,4951787520,123285592397.82404,91648,3486625792,45152748611.584,13824,2392641536,2960,32962016,65773,1517568,615936,2133504,1203,182784,357,51.9813711643219,5183,3,56079175,111981,862720,1685,52215307,104307,0,0,800575,1566,70144,137,15165206,29633,14364631,28067,298944,585,344064,672,4598413,8995,4299469,8410,1487421,3029,0,0,35038628,70859,33551207,67830,0,0,0,0,0,0,0,0,2586940,414208,1513727,54802247,20177827,True,1.0,0.045332755031624074,0.01468656636940749,0.06001932140103156,0.007051295069941044,0.954667244968376,0.01468656636940749,0.8888904531649753,0.013628637183777357,0.0011941006484325377,0.2581658063157649,0.24453716913198753,0.005089091358420058,0.0058571944215085065,0.07828136326785771,0.07319227190943765,0.025321201821854666,0.0,0.5964822139454048,0.5711610121235501,0.0,0.0,0.0,0.0,0.044038930364052084,0.007051295069941044,0.02576902361213846,0.9329293835290274,0.34349846465356365,matched,216669,90658,7518,51203,18822,14007,4774,0.27355818994980763,0.25363935819785355,40316,13890,42105673728,14495414272,0.7873757397027518
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,1,pi1,lru,464360509,learned,464360509,tree,union,5183,58742117,117184,3251672,2662942,588730,5203,1151,836,427639,275832,42973,232859,35547,0,655636211689.4719,0,prefix_first,sampled,16,0,onpolicy,268406,0.0,0,0,60468660862.97603,106231,1392629760,91010039502.84795,127171,2195230720,128590090524.67194,154112,3235045376,167738800795.6481,142336,3881662464,125598482767.87193,57856,2793203712,82230137235.45598,1024,1998419968,2960,32962016,65773,1517568,371069,1888637,725,238080,465,52.1992130279541,5183,7,56079175,111981,588730,1151,52478734,104818,0,0,911384,1782,126071,247,16587268,32414,15675884,30632,184755,362,301568,589,3436910,6721,3252155,6359,1487933,3032,0,0,35038628,70859,33550695,67827,0,0,0,0,0,0,0,0,2584072,427639,1523778,55062806,20451817,True,1.0,0.045332755031624074,0.010022280947075843,0.05535503597869992,0.007279938514984062,0.954667244968376,0.010022280947075843,0.8933749187146252,0.015515000931954835,0.0021461773330368737,0.282374365227593,0.26685936429563817,0.0031451879747541275,0.005133761181947188,0.05850844633331822,0.055363258358564094,0.02532991788498191,0.0,0.5964822139454048,0.5711522960604228,0.0,0.0,0.0,0.0,0.043990106791690874,0.007279938514984062,0.025940127421693025,0.9373650255063161,0.3481627500758953,not_applicable_to_updated_policy,232859,96400,6982,35547,13586,12360,4454,0.34770866739809264,0.327837479758575,64519,19281,67218317312,20132624384,1.8150336174642023
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,2,pi2,lru,464360509,learned,464360509,tree,union,5183,58742117,117184,3152097,2662942,489155,5203,956,744,380404,275832,46360,229472,39338,0,655308010520.576,0,prefix_first,sampled,16,0,onpolicy,268810,0.0,0,0,50733474684.927986,84992,1276620800,81170516967.42401,110275,2067685376,118966186817.53606,143360,3109758976,174152322338.816,112128,3969589248,144288815460.352,38400,2890563584,85996694251.52003,0,2053140480,2960,32962016,65773,1517568,320512,1838080,626,255869,500,52.33126163482666,5183,4,56079175,111981,489155,956,52623118,105102,0,0,929157,1817,145015,284,16611513,32455,15682356,30638,171456,336,235389,460,3559475,6967,3388019,6631,1485885,3026,0,0,35038628,70859,33552743,67833,0,0,0,0,0,0,0,0,2586498,380404,1481017,55209616,20551392,True,1.0,0.045332755031624074,0.008327159880873888,0.05365991491249796,0.006475830620813343,0.954667244968376,0.008327159880873888,0.8958328485165081,0.01581756067797148,0.0024686716687449314,0.2827871014590775,0.266969540781106,0.0029187916397361026,0.004007158952068411,0.06059493906220642,0.05767614742247032,0.025295053632472933,0.0,0.5964822139454048,0.5711871603129318,0.0,0.0,0.0,0.0,0.04403140595018051,0.006475830620813343,0.025212182938520924,0.9398642544666886,0.34985787114209727,not_applicable_to_updated_policy,229472,96297,6579,39338,13977,12901,4170,0.32795261579134677,0.2983472848250698,70808,19181,73768749056,20029990912,1.7999898317148812
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,3,pi3,lru,464360509,learned,464360509,tree,union,5183,58742117,117184,3065450,2662942,402508,5203,787,1278,653812,275832,49315,226517,42095,0,655432435636.2239,0,prefix_first,sampled,16,0,onpolicy,268612,0.0,0,0,40063922663.42399,67465,1163046912,69925755938.81595,90819,2009067520,113988269969.40804,117248,3303901184,176609488709.63202,96768,4441618432,143896589883.39197,30208,3520520192,110948408471.55191,0,2709321728,2960,32962016,65773,1517568,260096,1777664,508,380285,743,52.34240198135376,5183,5,56079175,111981,402508,787,52436428,104738,0,0,940504,1839,268788,526,16191241,31636,15250737,29797,163300,320,385024,752,3792986,7421,3629686,7101,1482623,3019,0,0,35038628,70859,33556005,67840,0,0,0,0,0,0,0,0,2586427,653812,1757616,55022855,20638039,True,1.0,0.045332755031624074,0.006852119408634864,0.05218487444025894,0.011130208330762066,0.954667244968376,0.006852119408634864,0.8926547199516149,0.016010727022316883,0.004575728859073975,0.27563257551647313,0.25962184849415626,0.0027799474778888206,0.006554479471688091,0.06457012776710107,0.06179018028921225,0.025239522777158338,0.0,0.5964822139454048,0.5712426911682464,0.0,0.0,0.0,0.0,0.04403019727736404,0.011130208330762066,0.02992088283096777,0.936684917228979,0.3513329116143363,not_applicable_to_updated_policy,226517,94627,6776,42095,15281,14821,5100,0.3520845706140872,0.33374779137491,98566,31044,102653681664,32433950720,2.341513243853189
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,0,pi0,lru,464360509,learned,464360509,tree,union,5183,58742117,117184,3575838,2662942,912896,5203,1783,730,373760,275832,58828,217004,50849,0,655039751522.304,0,prefix_first,sampled,16,1,onpolicy,267853,0.0,0,0,77469515810.81604,161280,2350108672,105340701730.81607,199168,3492868096,140329616908.288,225792,4690585600,161419956217.85593,186368,4943337472,122778863765.50398,125952,3353114624,47701097089.02397,14336,2308155392,2960,32962016,65773,1517568,620544,2138112,1212,189952,371,51.99900984764099,5183,3,56079175,111981,912896,1783,52205352,104288,0,0,797981,1561,73728,144,15243380,29787,14445399,28226,301608,590,300032,586,4510511,8822,4208903,8232,1487578,3029,0,0,35038628,70859,33551050,67830,0,0,0,0,0,0,0,0,2587167,373760,1473349,54792519,20127651,True,1.0,0.045332755031624074,0.01554074055587748,0.060873495587501554,0.0063627260828887046,0.954667244968376,0.01554074055587748,0.8887209836172572,0.01358447806707409,0.0012551130903232515,0.2594966061573845,0.2459121280903104,0.005134442124379004,0.0051076129925654535,0.07678495822682047,0.07165051610244146,0.025323874520899545,0.0,0.5964822139454048,0.5711583394245052,0.0,0.0,0.0,0.0,0.04404279471235264,0.0063627260828887046,0.0250816462743418,0.9327637783296098,0.34264429046709366,matched,217004,90803,7537,50849,18659,13905,4690,0.2734567051466106,0.25135323436411383,39953,13435,41743341568,14020917248,0.7857184998721706
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,1,pi1,lru,464360509,learned,464360509,tree,union,5183,58742117,117184,3228120,2662942,565178,5203,1105,897,458871,275832,43183,232649,35727,0,655655599685.6321,0,prefix_first,sampled,16,1,onpolicy,268376,0.0,0,0,61998937593.855995,109815,1398308864,89301604378.62402,127171,2225537024,125662751977.47208,153088,3276447744,171007033229.31198,133120,3981889536,125522560473.08797,41984,2832631808,82162712033.28003,0,2039326720,2960,32962016,65773,1517568,373117,1890685,729,257536,503,52.25881028175354,5183,7,56079175,111981,565178,1105,52470639,104803,0,0,909185,1778,166007,325,16534893,32309,15625708,30531,187396,367,292864,572,3481605,6811,3294209,6444,1487906,3031,0,0,35038628,70859,33550722,67828,0,0,0,0,0,0,0,0,2584487,458871,1555452,55055126,20475369,True,1.0,0.045332755031624074,0.009621342043222583,0.05495409707484666,0.0078116183657459945,0.954667244968376,0.009621342043222583,0.8932371129899864,0.015477566121765752,0.0028260302569619684,0.28148275623093394,0.2660051901091682,0.003190147198814779,0.004985588108784026,0.05926931438306862,0.05607916718425385,0.025329458248840437,0.0,0.5964822139454048,0.5711527556965643,0.0,0.0,0.0,0.0,0.04399717156942096,0.0078116183657459945,0.026479331686326525,0.9372342845594074,0.34856368897974854,not_applicable_to_updated_policy,232649,96137,7009,35727,13831,12490,4586,0.34959554398634085,0.33157400043380814,65281,20103,67987148800,20994197504,1.8272175105662385
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,2,pi2,lru,464360509,learned,464360509,tree,union,5183,58742117,117184,3166945,2662942,504003,5203,985,739,378368,275832,46216,229616,39133,0,655313962110.976,0,prefix_first,sampled,16,1,onpolicy,268749,0.0,0,0,52574426869.759995,89088,1236996096,81623327737.85603,112835,1998819328,119969632813.05603,146432,3070355456,173554679244.79996,117248,3887941632,137951202047.9999,38400,2873683968,89640693397.504,0,2036561920,2960,32962016,65773,1517568,329728,1847296,644,248832,486,52.140124797821045,5183,4,56079175,111981,504003,985,52610507,105078,0,0,938233,1835,157696,308,16734256,32699,15796023,30864,162179,318,220672,431,3423920,6699,3261741,6381,1485885,3026,0,0,35038628,70859,33552743,67833,0,0,0,0,0,0,0,0,2586297,378368,1478780,55196804,20536544,True,1.0,0.045332755031624074,0.008579925711563987,0.05391268074318806,0.006441170651033908,0.954667244968376,0.008579925711563987,0.8956181643913174,0.01597206651575053,0.0026845474431913987,0.28487662438178724,0.26890455786603673,0.002760864066237177,0.0037566232078425094,0.058287310278585976,0.0555264462123488,0.025295053632472933,0.0,0.5964822139454048,0.5711871603129318,0.0,0.0,0.0,0.0,0.04402798421446064,0.006441170651033908,0.025174101233021617,0.939646148605778,0.34960510531140715,not_applicable_to_updated_policy,229616,96604,6641,39133,13647,12519,4016,0.31990902818593003,0.29427713050487286,71052,20188,74118256640,21098983424,1.815654307106534
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,1,3,pi3,lru,464360509,learned,464360509,tree,union,5183,58742117,117184,3069034,2662942,406092,5203,794,1254,641524,275832,48665,227167,41466,0,655420220000.256,0,prefix_first,sampled,16,1,onpolicy,268633,0.0,0,0,41454709426.17602,69513,1185751040,70475046461.44,92867,2042048512,113440742432.768,116736,3245406208,178806456324.09598,96768,4432089088,144277733365.75992,30208,3523848192,106965531990.01605,0,2671298560,2960,32962016,65773,1517568,259584,1777152,507,363389,710,51.95600485801697,5183,5,56079175,111981,406092,794,52445332,104755,0,0,935620,1830,213885,418,16242106,31739,15306486,29909,167672,328,427639,836,3750825,7335,3583153,7007,1482935,3020,0,0,35038628,70859,33555693,67839,0,0,0,0,0,0,0,0,2586227,641524,1744816,55031559,20634455,True,1.0,0.045332755031624074,0.006913131850525577,0.05224588688214965,0.010921022815708191,0.954667244968376,0.006913131850525577,0.8928062977369372,0.01592758395139215,0.0036410843007241294,0.27649847893633117,0.260570894984939,0.002854374485686309,0.007279938514984062,0.06385239742040622,0.060998022934719905,0.025244834128126503,0.0,0.5964822139454048,0.5712373798172783,0.0,0.0,0.0,0.0,0.04402679256520496,0.010921022815708191,0.02970298125278665,0.9368330903021421,0.35127189917244556,not_applicable_to_updated_policy,227167,94645,6755,41466,15279,14658,5135,0.35349442917088697,0.33608220433274427,95873,30230,99897640960,31574515712,2.3120870110451937
